No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,DEWP,PRES,RAIN,WSPM,station,,TEMP mean,PRES mean,DEWP mean,RAIN mean,WSPM mean,,TEMP std,PRES std,DEWP std,RAIN std,WSPM std
34596,2017,2,9,11,7,28,3,15,500,67,-1.1,-21.3,1020.4,0,5.7,Changping,,,,,,,,,,,,
34597,2017,2,9,12,13,35,5,18,500,49,0,-20.9,1019.3,0,6.1,Changping,,,,,,,,,,,,
34598,2017,2,9,13,10,53,4,17,500,67,1.1,-20.6,1018.2,0,5.4,Changping,,,,,,,,,,,,
34599,2017,2,9,14,6,29,2,14,400,67,2.9,-23.8,1017.3,0,4,Changping,,,,,,,,,,,,
34600,2017,2,9,15,7,34,2,8,300,66,2,-23.6,1017.4,0,5.3,Changping,,,,,,,,,,,,
34601,2017,2,9,16,5,24,2,8,300,67,1.7,-22.2,1017.2,0,3.5,Changping,,,,,,,,,,,,
34602,2017,2,9,17,9,35,2,10,300,66,0.9,-22.9,1017.5,0,4.6,Changping,,,,,,,,,,,,
34603,2017,2,9,18,6,29,2,9,300,70,-0.4,-22.5,1018.2,0,2.9,Changping,,,,,,,,,,,,
34604,2017,2,9,19,8,25,2,14,400,65,-0.9,-22.3,1018.7,0,4.1,Changping,,,,,,,,,,,,
34605,2017,2,9,20,7,24,2,13,400,66,-1.5,-21.6,1019,0,2.7,Changping,,,,,,,,,,,,
34606,2017,2,9,21,12,25,2,17,500,58,-2.3,-21.2,1019,0,2.6,Changping,,,,,,,,,,,,
34607,2017,2,9,22,8,33,3,22,500,49,-2.2,-19.2,1019.2,0,4.4,Changping,,,,,,,,,,,,
34608,2017,2,9,23,10,35,3,21,500,46,-2.4,-19.3,1019.2,0,4.3,Changping,,,,,,,,,,,,
34609,2017,2,10,0,10,36,3,28,500,39,-2.3,-19.3,1019.1,0,4.9,Changping,,,,,,,,,,,,
34610,2017,2,10,1,5,44,3,18,800,35,-2.3,-20.2,1019,0,6.2,Changping,,,,,,,,,,,,
34611,2017,2,10,2,7,33,10,5,400,28,-2.6,-20.9,1019.4,0,5.1,Changping,,,,,,,,,,,,
34612,2017,2,10,3,10,43,4,7,300,35,-3,-21.3,1019.6,0,6,Changping,,,,,,,,,,,,
34613,2017,2,10,4,3,51,4,8,300,32,-3.4,-21.1,1019.8,0,7.2,Changping,,,,,,,,,,,,
34614,2017,2,10,5,7,42,4,15,300,31,-3.8,-22,1020.3,0,6,Changping,,,,,,,,,,,,
34615,2017,2,10,6,8,37,6,16,400,42,-4.2,-21.8,1020.5,0,6.2,Changping,,,,,,,,,,,,
34616,2017,2,10,7,8,179,6,17,500,39,-4.5,-22.1,1021.4,0,7.4,Changping,,,,,,,,,,,,
34617,2017,2,10,8,7,67,6,15,500,40,-4.2,-21.8,1022.2,0,8,Changping,,,,,,,,,,,,
34618,2017,2,10,9,15,29,7,15,600,42,-2.7,-21.5,1022.6,0,5.3,Changping,,,,,,,,,,,,
34619,2017,2,10,10,10,30,7,16,500,41,-1.2,-21.4,1022.5,0,5.9,Changping,,,,,,,,,,,,
34620,2017,2,10,11,6,23,6,16,400,46,0,-20.9,1022.2,0,6,Changping,,,,,,,,,,,,
34621,2017,2,10,12,12,35,6,16,400,48,1.3,-21.1,1021.2,0,6.3,Changping,,,,,,,,,,,,
34622,2017,2,10,13,9,41,6,17,300,49,2.4,-20.9,1020,0,5.8,Changping,,,,,,,,,,,,
34623,2017,2,10,14,16,42,6,17,300,49,3.8,-20.5,1019,0,5.4,Changping,,,,,,,,,,,,
34624,2017,2,10,15,11,45,5,17,300,51,4.8,-22.3,1018.3,0,5,Changping,,,,,,,,,,,,
34625,2017,2,10,16,6,44,3,17,300,52,4.9,-22.2,1018.1,0,5.3,Changping,,,,,,,,,,,,
34626,2017,2,10,17,8,34,4,21,300,54,4.3,-21.8,1018.4,0,4.5,Changping,,,,,,,,,,,,
34627,2017,2,10,18,10,24,5,22,300,57,2.9,-23.8,1019.2,0,3,Changping,,,,,,,,,,,,
34628,2017,2,10,19,12,23,8,22,400,60,1.1,-22.7,1019.6,0,1.7,Changping,,,,,,,,,,,,
34629,2017,2,10,20,13,21,8,23,400,58,0.5,-22.5,1019.8,0,1.5,Changping,,,,,,,,,,,,
34630,2017,2,10,21,8,17,7,22,400,58,0.4,-22.6,1020.2,0,1.5,Changping,,,,,,,,,,,,
34631,2017,2,10,22,11,17,10,30,500,51,0.5,-22.5,1020.2,0,2.2,Changping,,,,,,,,,,,,
34632,2017,2,10,23,8,16,6,16,400,61,-0.1,-21.6,1020.2,0,1.4,Changping,,,,,,,,,,,,
34633,2017,2,11,0,16,28,14,25,500,51,-0.5,-20.8,1020.4,0,2.2,Changping,,,,,,,,,,,,
34634,2017,2,11,1,14,21,11,19,500,55,-0.4,-19.6,1020.4,0,2,Changping,,,,,,,,,,,,
34635,2017,2,11,2,13,19,9,16,500,55,-0.6,-19.7,1020.5,0,1.9,Changping,,,,,,,,,,,,
34636,2017,2,11,3,16,16,12,22,500,51,-0.1,-19.3,1020.3,0,1.9,Changping,,,,,,,,,,,,
34637,2017,2,11,4,10,14,10,18,500,54,-1.8,-19.3,1020.2,0,1.6,Changping,,,,,,,,,,,,
34638,2017,2,11,5,9,11,9,19,400,50,-1.6,-18.6,1019.9,0,1.7,Changping,,,,,,,,,,,,
34639,2017,2,11,6,8,18,9,22,500,42,-1.3,-17.9,1019.9,0,2.3,Changping,,,,,,,,,,,,
34640,2017,2,11,7,14,25,12,29,600,37,-3.8,-17.8,1020.1,0,0.7,Changping,,,,,,,,,,,,
34641,2017,2,11,8,20,31,15,30,700,35,-0.9,-17.2,1020.6,0,2.2,Changping,,,,,,,,,,,,
34642,2017,2,11,9,16,25,16,26,700,39,1.7,-16.8,1020.9,0,2.8,Changping,,,,,,,,,,,,
34643,2017,2,11,10,16,21,13,23,500,42,3.8,-16.6,1020.8,0,2.5,Changping,,,,,,,,,,,,
34644,2017,2,11,11,15,17,12,19,500,48,6,-16.6,1020.1,0,4.1,Changping,,,,,,,,,,,,
34645,2017,2,11,12,9,15,9,18,400,54,7.2,-16.3,1019,0,3.6,Changping,,,,,,,,,,,,
34646,2017,2,11,13,9,12,7,18,300,58,8.1,-17.1,1017.8,0,2.9,Changping,,,,,,,,,,,,
34647,2017,2,11,14,18,27,10,20,400,58,9.5,-16.7,1016.7,0,3.6,Changping,,,,,,,,,,,,
34648,2017,2,11,15,12,29,9,21,400,60,10.2,-17.1,1016.2,0,4.4,Changping,,,,,,,,,,,,
34649,2017,2,11,16,13,23,7,23,300,58,10.2,-17.1,1016,0,4.3,Changping,,,,,,,,,,,,
34650,2017,2,11,17,15,29,10,26,400,57,10.1,-16.3,1015.7,0,2.1,Changping,,,,,,,,,,,,
34651,2017,2,11,18,25,41,14,33,600,51,6.6,-16.8,1016.6,0,2.3,Changping,,,,,,,,,,,,
34652,2017,2,11,19,29,70,14,26,600,53,5,-16.8,1017.2,0,1.9,Changping,,,,,,,,,,,,
34653,2017,2,11,20,61,84,23,31,700,46,3.1,-16.6,1017.6,0,1.5,Changping,,,,,,,,,,,,
34654,2017,2,11,21,152,287,59,72,1400,11,0.7,-16.2,1018.3,0,1.1,Changping,,,,,,,,,,,,
34655,2017,2,11,22,122,122,33,35,1100,33,-0.7,-16.2,1018.6,0,1,Changping,,,,,,,,,,,,
34656,2017,2,11,23,111,117,41,63,2100,11,-1.5,-15.7,1018.5,0,0.9,Changping,,,,,,,,,,,,
34657,2017,2,12,0,50,58,14,24,800,38,-1.6,-16.2,1018.6,0,1.8,Changping,,,,,,,,,,,,
34658,2017,2,12,1,39,39,14,27,1200,24,-1.4,-16.4,1018.2,0,1.6,Changping,,,,,,,,,,,,
34659,2017,2,12,2,29,40,19,13,500,17,-2.7,-16.1,1018.5,0,0.7,Changping,,,,,,,,,,,,
34660,2017,2,12,3,45,47,9,15,900,14,-2.8,-16.2,1018.2,0,1,Changping,,,,,,,,,,,,
34661,2017,2,12,4,45,49,6,37,1100,4,-3.9,-15.9,1018,0,1.1,Changping,,,,,,,,,,,,
34662,2017,2,12,5,38,39,8,59,1200,4,-4,-15.9,1018,0,1.8,Changping,,,,,,,,,,,,
34663,2017,2,12,6,31,47,11,49,1300,11,-4.6,-15.3,1018.1,0,0.7,Changping,,,,,,,,,,,,
34664,2017,2,12,7,42,74,12,54,1700,8,-4.9,-14.2,1018.6,0,0.7,Changping,,,,,,,,,,,,
34665,2017,2,12,8,62,80,16,71,2200,2,-4.5,-14.9,1019,0,1.8,Changping,,,,,,,,,,,,
34666,2017,2,12,9,91,144,48,79,3600,2,-1.2,-14.7,1019.2,0,1.2,Changping,,,,,,,,,,,,
34667,2017,2,12,10,111,165,57,88,3400,3,2,-13.8,1018.9,0,1.2,Changping,,,,,,,,,,,,
34668,2017,2,12,11,104,129,45,82,2800,5,3.9,-14.4,1018.4,0,1.5,Changping,,,,,,,,,,,,
34669,2017,2,12,12,100,120,41,78,2400,14,6.2,-14,1017.4,0,1.5,Changping,,,,,,,,,,,,
34670,2017,2,12,13,78,88,38,70,1800,23,8.6,-13.8,1016.3,0,1.9,Changping,,,,,,,,,,,,
34671,2017,2,12,14,55,66,22,47,1100,39,9,-14.1,1015.6,0,2.1,Changping,,,,,,,,,,,,
34672,2017,2,12,15,52,78,23,52,1200,39,9.8,-14.2,1015.1,0,2.1,Changping,,,,,,,,,,,,
34673,2017,2,12,16,65,84,29,64,1400,33,10.1,-13.9,1015,0,2.1,Changping,,,,,,,,,,,,
34674,2017,2,12,17,66,93,30,73,1600,35,9.8,-13.5,1015.1,0,1.7,Changping,,,,,,,,,,,,
34675,2017,2,12,18,76,95,31,77,1500,35,8.1,-14.2,1015.5,0,1.4,Changping,,,,,,,,,,,,
34676,2017,2,12,19,84,114,33,103,1900,11,5.2,-14.3,1016.2,0,0.9,Changping,,,,,,,,,,,,
34677,2017,2,12,20,101,119,39,108,2300,4,3.2,-13.6,1016.6,0,0.5,Changping,,,,,,,,,,,,
34678,2017,2,12,21,91,91,29,78,200,13,1.9,-13.5,1017.2,0,0.7,Changping,,,,,,,,,,,,
34679,2017,2,12,22,73,87,26,70,1800,16,0.6,-13.9,1017.6,0,1.2,Changping,,,,,,,,,,,,
34680,2017,2,12,23,124,175,52,104,4400,4,0.1,-13.6,1018.2,0,1.7,Changping,,,,,,,,,,,,
34681,2017,2,13,0,144,144,36,95,4200,2,-1,-13.6,1018.6,0,1.6,Changping,,,,,,,,,,,,
34682,2017,2,13,1,94,94,24,59,2200,11,-1.1,-13.6,1018.8,0,0.7,Changping,,,,,,,,,,,,
34683,2017,2,13,2,82,83,19,50,1800,18,-1,-13.2,1019.2,0,0.9,Changping,,,,,,,,,,,,
34684,2017,2,13,3,88,113,28,78,3400,5,-1.3,-13.2,1019.4,0,1.9,Changping,,,,,,,,,,,,
34685,2017,2,13,4,74,74,21,74,2500,2,-1.5,-12.8,1019.7,0,0.7,Changping,,,,,,,,,,,,
34686,2017,2,13,5,56,68,15,61,1800,9,0,-12.7,1020.3,0,1.8,Changping,,,,,,,,,,,,
34687,2017,2,13,6,77,96,15,66,2500,3,1.4,-11.7,1020.9,0,2.2,Changping,,,,,,,,,,,,
34688,2017,2,13,7,53,57,21,59,1600,12,4.1,-12,1021.8,0,3.2,Changping,,,,,,,,,,,,
34689,2017,2,13,8,21,35,20,40,900,29,4.2,-12.7,1022.7,0,2.1,Changping,,,,,,,,,,,,
34690,2017,2,13,9,20,54,20,38,100,31,6.3,-11.8,1023.3,0,3.1,Changping,,,,,,,,,,,,
34691,2017,2,13,10,20,41,16,28,800,38,8.6,-12,1023.5,0,1.9,Changping,,,,,,,,,,,,
34692,2017,2,13,11,23,39,16,26,700,42,9.2,-12.6,1023.6,0,1.9,Changping,,,,,,,,,,,,
34693,2017,2,13,12,21,31,13,23,700,48,10.5,-14.3,1023,0,1.6,Changping,,,,,,,,,,,,
34694,2017,2,13,13,18,22,8,18,500,54,11.7,-14.1,1022.1,0,1.7,Changping,,,,,,,,,,,,
34695,2017,2,13,14,13,16,5,17,400,58,13.3,-14.6,1021.2,0,1.3,Changping,,,,,,,,,,,,
34696,2017,2,13,15,11,20,5,15,400,62,13.8,-15.2,1021,0,1.6,Changping,,,,,,,,,,,,
34697,2017,2,13,16,17,23,4,17,400,65,13.3,-15.6,1021.1,0,2.3,Changping,,,,,,,,,,,,
34698,2017,2,13,17,13,39,5,21,400,64,12.3,-15.4,1021.4,0,2.7,Changping,,,,,,,,,,,,
34699,2017,2,13,18,22,50,8,37,600,51,10.5,-15.1,1022,0,2,Changping,,,,,,,,,,,,
34700,2017,2,13,19,32,57,10,52,800,34,8.7,-14.4,1022.9,0,2.1,Changping,,,,,,,,,,,,
34701,2017,2,13,20,46,64,16,73,1200,15,7.2,-14.3,1023.6,0,1.3,Changping,,,,,,,,,,,,
34702,2017,2,13,21,56,96,20,81,1400,9,5.3,-12.7,1024.3,0,0.8,Changping,,,,,,,,,,,,
34703,2017,2,13,22,77,94,28,83,1800,7,2.5,-13.4,1024.8,0,0.7,Changping,,,,,,,,,,,,
34704,2017,2,13,23,90,143,26,74,2100,12,3.8,-10.7,1025.3,0,1.5,Changping,,,,,,,,,,,,
34705,2017,2,14,0,140,176,30,84,2800,10,0.4,-13,1025.8,0,0.7,Changping,,,,,,,,,,,,
34706,2017,2,14,1,166,203,26,81,3200,2,1.4,-7.9,1025.9,0,2.2,Changping,,,,,,,,,,,,
34707,2017,2,14,2,170,175,36,57,2100,2,1,-7.5,1026.2,0,1.8,Changping,,,,,,,,,,,,
34708,2017,2,14,3,152,152,14,55,200,2,-0.8,-10.5,1026.3,0,2.1,Changping,,,,,,,,,,,,
34709,2017,2,14,4,122,122,8,54,1400,2,-1.9,-10.5,1026.2,0,1.2,Changping,,,,,,,,,,,,
34710,2017,2,14,5,94,101,8,71,1700,2,-2.8,-11.3,1026.2,0,1.2,Changping,,,,,,,,,,,,
34711,2017,2,14,6,111,142,14,88,3600,2,-3.8,-11.5,1026.5,0,1.1,Changping,,,,,,,,,,,,
34712,2017,2,14,7,135,137,15,91,3700,2,-3.8,-10,1026.3,0,0.8,Changping,,,,,,,,,,,,
34713,2017,2,14,8,130,143,15,85,2900,2,-3,-10.1,1026.7,0,1.1,Changping,,,,,,,,,,,,
34714,2017,2,14,9,132,136,25,86,2800,3,-1.6,-9.7,1026.6,0,1,Changping,,,,,,,,,,,,
34715,2017,2,14,10,179,225,38,107,4600,2,-0.6,-9,1026.3,0,0.9,Changping,,,,,,,,,,,,
34716,2017,2,14,11,188,193,43,103,3700,2,1.3,-6.3,1025.9,0,1.3,Changping,,,,,,,,,,,,
34717,2017,2,14,12,154,154,36,80,2300,17,2.3,-5.6,1024.9,0,1.7,Changping,,,,,,,,,,,,
34718,2017,2,14,13,168,168,41,72,2400,28,3.5,-3.8,1023.5,0,1.7,Changping,,,,,,,,,,,,
34719,2017,2,14,14,170,195,3,47,1800,23,4.4,-4.6,1022.2,0,1.9,Changping,,,,,,,,,,,,
34720,2017,2,14,15,175,175,7,2,300,2,4.6,-5.5,1021.3,0,2.1,Changping,,,,,,,,,,,,
34721,2017,2,14,16,183,183,22,46,1200,64,4.3,-5.2,1020.8,0,2,Changping,,,,,,,,,,,,
34722,2017,2,14,17,197,200,45,98,2600,30,3.8,-5.2,1020.7,0,1.7,Changping,,,,,,,,,,,,
34723,2017,2,14,18,207,211,34,111,2600,20,3.1,-4.8,1020.6,0,1.3,Changping,,,,,,,,,,,,
34724,2017,2,14,19,228,232,25,117,2800,10,2.3,-4.9,1020.8,0,0.9,Changping,,,,,,,,,,,,
34725,2017,2,14,20,241,241,23,117,3400,3,0.5,-5.5,1020.7,0,1.1,Changping,,,,,,,,,,,,
34726,2017,2,14,21,223,223,18,107,3100,3,-0.8,-6.2,1020.6,0,0.9,Changping,,,,,,,,,,,,
34727,2017,2,14,22,220,220,14,102,3100,3,-1.1,-6.7,1020.5,0,0.8,Changping,,,,,,,,,,,,
34728,2017,2,14,23,226,244,14,110,3800,2,-1.7,-6.8,1020.2,0,1.3,Changping,,,,,,,,,,,,
34729,2017,2,15,0,242,242,16,107,3700,2,-2.1,-6.7,1019.2,0,1.3,Changping,,,,,,,,,,,,
34730,2017,2,15,1,217,217,14,98,3100,2,-2.1,-6.8,1018.7,0,1.6,Changping,,,,,,,,,,,,
34731,2017,2,15,2,230,230,14,101,3800,2,-2.7,-7.1,1017.8,0,1.1,Changping,,,,,,,,,,,,
34732,2017,2,15,3,217,217,12,102,3100,2,-2.2,-6.8,1017,0,1.3,Changping,,,,,,,,,,,,
34733,2017,2,15,4,209,209,12,101,2800,2,-3,-7,1016.3,0,0.5,Changping,,,,,,,,,,,,
34734,2017,2,15,5,211,211,8,90,3000,2,-3.3,-7.3,1016,0,0.7,Changping,,,,,,,,,,,,
34735,2017,2,15,6,223,223,10,96,3000,2,-3.7,-7.5,1015.6,0,1.4,Changping,,,,,,,,,,,,
34736,2017,2,15,7,242,242,13,103,4000,2,-3.8,-7.6,1015.2,0,1,Changping,,,,,,,,,,,,
34737,2017,2,15,8,243,243,21,109,4000,2,-3.6,-7.4,1015.3,0,1.3,Changping,,,,,,,,,,,,
34738,2017,2,15,9,252,252,38,111,4000,2,-1,-6.4,1014.9,0,1.2,Changping,,,,,,,,,,,,
34739,2017,2,15,10,249,249,40,109,3000,2,1.7,-5.5,1014.1,0,1.8,Changping,,,,,,,,,,,,
34740,2017,2,15,11,262,262,38,116,4000,2,3.3,-5.6,1012.9,0,0.9,Changping,,,,,,,,,,,,
34741,2017,2,15,12,259,259,38,101,3000,14,5.3,-5.7,1011.7,0,1.3,Changping,,,,,,,,,,,,
34742,2017,2,15,13,228,228,39,74,2000,44,6.1,-5.9,1010.3,0,1.3,Changping,,,,,,,,,,,,
34743,2017,2,15,14,203,203,40,76,1000,54,6.9,-5.8,1008.6,0,1.4,Changping,,,,,,,,,,,,
34744,2017,2,15,15,192,192,41,73,1000,70,7.4,-5.7,1007.6,0,1.6,Changping,,,,,,,,,,,,
34745,2017,2,15,16,219,219,43,101,2000,56,7.1,-5.6,1007.1,0,1.3,Changping,,,,,,,,,,,,
34746,2017,2,15,17,236,236,39,98,2000,59,6.5,-5.8,1006.8,0,2.1,Changping,,,,,,,,,,,,
34747,2017,2,15,18,229,229,33,89,2000,62,5.4,-5.9,1006.7,0,0.7,Changping,,,,,,,,,,,,
34748,2017,2,15,19,252,252,25,120,2000,29,3.3,-5.9,1006.5,0,0.8,Changping,,,,,,,,,,,,
34749,2017,2,15,20,264,264,32,110,2000,28,2.8,-6.1,1006,0,1.5,Changping,,,,,,,,,,,,
34750,2017,2,15,21,259,259,26,124,3000,14,2.2,-6.2,1006,0,1.3,Changping,,,,,,,,,,,,
34751,2017,2,15,22,280,280,29,151,4000,2,1.3,-6.1,1005.7,0,0.9,Changping,,,,,,,,,,,,
34752,2017,2,15,23,335,335,42,154,6000,2,1.2,-6.2,1004.8,0,1.7,Changping,,,,,,,,,,,,
34753,2017,2,16,0,289,289,31,107,3300,70,1.4,-6,1004.5,0,1.3,Changping,,,,,,,,,,,,
34754,2017,2,16,1,257,257,29,90,2200,70,1.3,-5.8,1004.3,0,1,Changping,,,,,,,,,,,,
34755,2017,2,16,2,275,275,41,71,3100,70,0.9,-6,1004.2,0,1.1,Changping,,,,,,,,,,,,
34756,2017,2,16,3,264,264,16,68,2700,70,1.4,-5.7,1004,0,1.1,Changping,,,,,,,,,,,,
34757,2017,2,16,4,257,257,13,76,1900,70,0.7,-5.8,1003.7,0,1.5,Changping,,,,,,,,,,,,
34758,2017,2,16,5,243,243,19,88,2300,70,1.4,-5.7,1003.4,0,2.5,Changping,,,,,,,,,,,,
34759,2017,2,16,6,238,238,35,96,3200,70,1.1,-6,1003.8,0,1,Changping,,,,,,,,,,,,
34760,2017,2,16,7,168,168,38,86,2000,20,3.7,-6.6,1004.7,0,1.9,Changping,,,,,,,,,,,,
34761,2017,2,16,8,75,75,22,55,1000,40,7,-7.4,1006.1,0,1.9,Changping,,,,,,,,,,,,
34762,2017,2,16,9,43,43,14,42,900,51,8.6,-7.2,1007.3,0,3.8,Changping,,,,,,,,,,,,
34763,2017,2,16,10,30,30,10,35,700,55,8.5,-7.7,1008.2,0,2.7,Changping,,,,,,,,,,,,
34764,2017,2,16,11,15,15,6,22,400,66,9.8,-8.3,1009.1,0,3.1,Changping,,,,,,,,,,,,
34765,2017,2,16,12,16,16,4,19,400,66,9.9,-9.8,1009.5,0,3.1,Changping,,,,,,,,,,,,
34766,2017,2,16,13,7,7,3,17,300,70,10,-10.2,1009.5,0,2.3,Changping,,,,,,,,,,,,
34767,2017,2,16,14,11,11,3,14,300,68,9.5,-10.6,1009.8,0,1.8,Changping,,,,,,,,,,,,
34768,2017,2,16,15,9,9,2,15,300,67,9.9,-16.4,1010.5,0,3.7,Changping,,,,,,,,,,,,
34769,2017,2,16,16,7,7,2,20,300,69,8.6,-15.9,1011.5,0,3.2,Changping,,,,,,,,,,,,
34770,2017,2,16,17,10,33,2,19,300,71,6.8,-16.6,1013.8,0,3.8,Changping,,,,,,,,,,,,
34771,2017,2,16,18,7,25,3,20,400,69,5.3,-15.9,1015.6,0,3.2,Changping,,,,,,,,,,,,
34772,2017,2,16,19,10,15,2,18,300,70,4.5,-17.8,1017.2,0,4.3,Changping,,,,,,,,,,,,
34773,2017,2,16,20,7,17,2,16,300,70,3.7,-17.9,1018.2,0,5.6,Changping,,,,,,,,,,,,
34774,2017,2,16,21,3,15,2,15,300,69,2.8,-18,1019.8,0,4.6,Changping,,,,,,,,,,,,
34775,2017,2,16,22,8,8,3,15,300,68,1.8,-18.8,1020.9,0,3.5,Changping,,,,,,,,,,,,
34776,2017,2,16,23,5,5,2,11,300,71,0.7,-19.2,1021.6,0,2.1,Changping,,,,,,,,,,,,
34777,2017,2,17,0,6,6,3,9,400,73,0,-19.2,1021.9,0,2.1,Changping,,,,,,,,,,,,
34778,2017,2,17,1,10,10,3,13,400,68,-1.3,-19.3,1022.6,0,1.6,Changping,,,,,,,,,,,,
34779,2017,2,17,2,4,6,3,13,500,68,-0.7,-19.8,1022.9,0,2.4,Changping,,,,,,,,,,,,
34780,2017,2,17,3,5,12,3,14,500,67,-2.2,-19.2,1023.2,0,1.3,Changping,,,,,,,,,,,,
34781,2017,2,17,4,7,10,5,29,700,49,-3.1,-18.7,1023.3,0,1.1,Changping,,,,,,,,,,,,
34782,2017,2,17,5,8,8,6,27,700,51,-3.3,-19.7,1023.7,0,1.6,Changping,,,,,,,,,,,,
34783,2017,2,17,6,8,10,7,20,600,58,-3.6,-20.4,1023.8,0,1.2,Changping,,,,,,,,,,,,
34784,2017,2,17,7,14,23,11,32,700,44,-4.1,-20.4,1024.4,0,1,Changping,,,,,,,,,,,,
34785,2017,2,17,8,15,27,16,44,900,35,-2.6,-21.4,1025.3,0,2.1,Changping,,,,,,,,,,,,
34786,2017,2,17,9,15,15,12,33,800,45,-0.2,-23.1,1025.1,0,4.7,Changping,,,,,,,,,,,,
34787,2017,2,17,10,8,26,8,30,700,45,1,-22.8,1024.9,0,5.2,Changping,,,,,,,,,,,,
34788,2017,2,17,11,15,17,7,25,600,54,2.1,-24.4,1024.1,0,4.9,Changping,,,,,,,,,,,,
34789,2017,2,17,12,13,13,4,22,500,59,3.2,-23.6,1023.1,0,4.5,Changping,,,,,,,,,,,,
34790,2017,2,17,13,3,5,3,18,400,66,4.8,-24.4,1021.1,0,2.6,Changping,,,,,,,,,,,,
34791,2017,2,17,14,6,25,4,21,400,63,5.3,-22.9,1019.8,0,6,Changping,,,,,,,,,,,,
34792,2017,2,17,15,14,23,4,24,400,59,6,-22.3,1019,0,5.4,Changping,,,,,,,,,,,,
34793,2017,2,17,16,20,42,5,23,500,64,6.4,-21,1018.3,0,4.6,Changping,,,,,,,,,,,,
34794,2017,2,17,17,24,41,9,29,600,64,6.3,-22.1,1017.9,0,3.7,Changping,,,,,,,,,,,,
34795,2017,2,17,18,34,71,15,41,900,54,4.6,-19.9,1017.8,0,1.8,Changping,,,,,,,,,,,,
34796,2017,2,17,19,59,105,18,67,1000,33,2.9,-13.4,1017.9,0,1.7,Changping,,,,,,,,,,,,
34797,2017,2,17,20,69,116,18,81,1000,17,1.8,-13.6,1018.1,0,1.1,Changping,,,,,,,,,,,,
34798,2017,2,17,21,81,114,16,89,1000,7,-0.9,-16.7,1017.9,0,1,Changping,,,,,,,,,,,,
34799,2017,2,17,22,66,66,16,48,1000,29,0.1,-16.3,1017.9,0,1.2,Changping,,,,,,,,,,,,
34800,2017,2,17,23,45,62,12,39,1000,35,-0.5,-16,1017.8,0,1.3,Changping,,,,,,,,,,,,
34801,2017,2,18,0,49,63,12,36,1000,35,-2,-16.2,1017.5,0,1.2,Changping,,,,,,,,,,,,
34802,2017,2,18,1,53,64,12,26,900,29,-2.1,-15.5,1017.1,0,1.2,Changping,,,,,,,,,,,,
34803,2017,2,18,2,61,64,30,26,1000,8,-3,-15.7,1016.9,0,0.9,Changping,,,,,,,,,,,,
34804,2017,2,18,3,51,66,10,32,1000,5,-3.9,-15.5,1016.3,0,1.3,Changping,,,,,,,,,,,,
34805,2017,2,18,4,48,59,6,27,700,14,-3.8,-15.2,1015.8,0,1.2,Changping,,,,,,,,,,,,
34806,2017,2,18,5,49,68,8,52,1000,8,-4.4,-15.1,1015.7,0,1.5,Changping,,,,,,,,,,,,
34807,2017,2,18,6,46,73,12,66,1000,5,-4.6,-14.8,1015.7,0,0.9,Changping,,,,,,,,,,,,
34808,2017,2,18,7,50,77,15,71,1000,2,-5.6,-15.1,1016.1,0,0.9,Changping,,,,,,,,,,,,
34809,2017,2,18,8,62,106,19,73,1000,2,-3.9,-15,1016.6,0,1.1,Changping,,,,,,,,,,,,
34810,2017,2,18,9,57,78,17,48,1000,18,0.4,-14.8,1017,0,1.5,Changping,,,,,,,,,,,,
34811,2017,2,18,10,85,153,28,80,2000,6,1.1,-13.4,1016.7,0,2.4,Changping,,,,,,,,,,,,
34812,2017,2,18,11,94,127,27,84,1000,9,3.8,-14.5,1016.3,0,1.1,Changping,,,,,,,,,,,,
34813,2017,2,18,12,93,113,26,89,1000,11,7.5,-14.1,1014.3,0,1.4,Changping,,,,,,,,,,,,
34814,2017,2,18,13,65,72,19,74,1000,24,9.4,-14.5,1012.8,0,3.2,Changping,,,,,,,,,,,,
34815,2017,2,18,14,64,96,19,63,1000,38,9.6,-14.3,1011.7,0,3.3,Changping,,,,,,,,,,,,
34816,2017,2,18,15,66,111,18,73,1000,37,9.8,-13.5,1010.6,0,3.8,Changping,,,,,,,,,,,,
34817,2017,2,18,16,76,146,19,97,1000,29,9.4,-12.5,1009.6,0,4.3,Changping,,,,,,,,,,,,
34818,2017,2,18,17,94,129,22,78,1000,49,8.7,-11.3,1009.1,0,3.8,Changping,,,,,,,,,,,,
34819,2017,2,18,18,88,132,28,62,1000,58,7.7,-10.6,1008.5,0,2.6,Changping,,,,,,,,,,,,
34820,2017,2,18,19,98,138,32,77,1000,43,7.2,-10.1,1008.2,0,2.2,Changping,,,,,,,,,,,,
34821,2017,2,18,20,109,160,37,96,1000,26,6.6,-9.8,1007.5,0,2.2,Changping,,,,,,,,,,,,
34822,2017,2,18,21,114,130,36,90,1000,23,5.6,-11.1,1006.8,0,3,Changping,,,,,,,,,,,,
34823,2017,2,18,22,100,122,32,102,1000,11,5.3,-10.9,1006.2,0,3.1,Changping,,,,,,,,,,,,
34824,2017,2,18,23,104,124,28,91,1000,15,4.9,-10.8,1004.9,0,2.8,Changping,,,,,,,,,,,,
34825,2017,2,19,0,114,143,33,107,1000,8,4.2,-8.6,1003.5,0,3,Changping,,,,,,,,,,,,
